uarch,chip type,launch_year,processor number,idPhoronix,idSPEC,idGeekBench,cache,type_cache,bus_speed,bus_type,instruction set extensions,instruction set,max memory size,memory types,# of memory channels,max memory bandwidth,ecc memory supported,processor graphics,graphics base frequency,graphics max dynamic frequency,graphics video max memory,# of d isplays supported,graphics and imc lithography,pci express revision,pci express lanes,lithography,# of cores,# of threads,base frequency,turbo frequency,tdp-up frequency,tdp-up,tdp-down frequency,t dp-down,tdp (W),turbo boost technology,vpro,hyper-threading,(vt-x),(vt-d),tsx-ni,idle states,speedstep,thermal mo nitoring,identity protection,aes new instructions,secure key,trusted execution,execute disable bit,anti-theft,price
haswell,mobile,2013,3561Y,,,,2, SmartCache,40,DMI2,SSE4.1/4.2,64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics,200,0.85,0,3,0,2,12,22,2,2,1.2,0,0,0,0,0,11.5,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,161
broadwell,mobile,2015,3755U,,,,2,,40,DMI2,SSE4.1/4.2,64-bit,16,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6,0,Intel® HD Graphics,100,0.8,0,3,14,2,12,14,2,2,1.7,0,0,0,600,10 W,15,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,107
broadwell,mobile,2015,3765U,,,,2,,40,DMI2,SSE4.1/4.2,64-bit,16,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6,0,Intel® HD Graphics,300,0.85,0,3,14,2,12,14,2,2,1.9,0,0,0,600,10 W,15,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,107
broadwell,embedded,2015,3765U,,,,2,,40,DMI2,SSE4.1/4.2,64-bit,16,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6,0,Intel® HD Graphics,300,0.85,0,3,14,2,12,14,2,2,1.9,0,0,0,600,10 W,15,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,107
broadwell,mobile,2015,3805U,,,,2,,40,DMI2,SSE4.1/4.2,64-bit,16,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6,0,Intel® HD Graphics,100,0.8,0,3,14,2,12,14,2,2,1.9,0,0,0,600,10 W,15,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,161
broadwell,mobile,2015,3825U,,,,2,,40,DMI2,SSE4.1/4.2,64-bit,16,DDR3L 1333/1600 LPDDR3 1333/1600,2,25.6,0,Intel® HD Graphics,300,0.85,0,3,14,2,12,14,2,4,1.9,0,0,0,600,10 W,15,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,161
skylake,mobile,2015,3855U,,,,2, SmartCache,0,,SSE4.1/4.2,64-bit,32,"DDR4-1866/2133, LPDDR3-1600/1866",2,34.1 ,0,Intel® HD Graphics 510,300,0.9,32,3,14,2,10,14,2,2,1.6,0,0,0,0,10 W,15,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,107
skylake,mobile,2015,3955U,,,,2, SmartCache,0,,SSE4.1/4.2,64-bit,32,"DDR4-1866/2133, LPDDR3-1600/1866",2,34.1 ,0,Intel® HD Graphics 510,300,0.9,32,3,14,2,10,14,2,2,2,0,0,0,0,10 W,15,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,107
skylake,embedded,2015,3955U,,,,2, SmartCache,0,,SSE4.1/4.2,64-bit,32,"DDR4-1866/2133, LPDDR3-1600/1866",2,34.1 ,0,Intel® HD Graphics 510,300,0.9,32,3,14,2,10,14,2,2,2,0,0,0,0,10 W,15,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,107
skylake,mobile,2015,4405U,,,,2, SmartCache,0,,SSE4.1/4.2,64-bit,32,"DDR4-1866/2133, LPDDR3-1600/1866",2,34.1 ,0,Intel® HD Graphics 510,300,0.95,64,3,14,2,10,14,2,4,2.1,0,0,0,0,10 W,15,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,161
skylake,mobile,2015,4405Y,,,,2, SmartCache,0,,SSE4.1/4.2,64-bit,16,"LPDDR3-1866, DDR3L-1600",2,29.8,0,Intel® HD Graphics 515,300,0.8,16,3,14,3,10,14,2,4,1.5,0,0,0,0,4.5 W,6,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,161
broadwell,mobile,2014,5Y10,,,,4,,0,,"SSE4.1/4.2, AVX 2.0",64-bit,16,LPDDR3 1333/1600 DDR3L/DDR3L-RS 1600,2,25.6,0,Intel® HD Graphics 5300,100,0.8,16,3,14,2,12,14,2,4,0.8,2,0,0,0,0,4.5,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
broadwell,mobile,2014,5Y10a,,,,4,,0,,"SSE4.1/4.2, AVX 2.0",64-bit,16,LPDDR3 1333/1600 DDR3L/DDR3L-RS 1600,2,25.6,0,Intel® HD Graphics 5300,100,0.8,16,3,14,2,12,14,2,4,0.8,2,0,0,0,0,4.5,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0
broadwell,mobile,2014,5Y10c,,,,4,,0,,"SSE4.1/4.2, AVX 2.0",64-bit,16,LPDDR3 1333/1600 DDR3L/DDR3L-RS 1600,2,25.6,0,Intel® HD Graphics 5300,300,0.8,16,3,14,2,12,14,2,4,0.8,2,1,6,600,3.5 W,4.5,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281
broadwell,mobile,2014,5Y31,,,,4,,0,,"SSE4.1/4.2, AVX 2.0",64-bit,16,LPDDR3 1333/1600 DDR3L/DDR3L-RS 1600,2,25.6,0,Intel® HD Graphics 5300,300,0.85,16,3,14,2,12,14,2,4,0.9,2.4,1.1,6,600,3.5 W,4.5,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281
broadwell,mobile,2014,5Y51,,,,4,,0,,"SSE4.1/4.2, AVX 2.0",64-bit,16,LPDDR3 1333/1600 DDR3L/DDR3L-RS 1600,2,25.6,0,Intel® HD Graphics 5300,300,0.9,16,3,14,2,12,14,2,4,1.1,2.6,1.3,6,600,3.5 W,4.5,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,281
broadwell,mobile,2014,5Y70,,,,4,,40,,"SSE4.1/4.2, AVX 2.0",64-bit,16,"DDR3L 1333/1600, LPDDR3 1333/1600",2,25.6,0,Intel® HD Graphics 5300,100,0.85,16,3,14,2,12,14,2,4,1.1,2.6,0,0,0,0,4.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
broadwell,mobile,2014,5Y71,,,,4,,0,,"SSE4.1/4.2, AVX 2.0",64-bit,16,LPDDR3 1333/1600 DDR3L/DDR3L-RS 1600,2,25.6,0,Intel® HD Graphics 5300,300,0.9,16,3,14,2,12,14,2,4,1.2,2.9,1.4,6,600,3.5 W,4.5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,281
sandy bridge,embedded,2011,807UE,,,,1, SmartCache,0,,0,64-bit,4,DDR3 1066/1333,1,0,1,Intel® HD Graphics,350,0.8,0,0,32,0,0,32,1,1,1,0,0,0,0,0,10,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,105
sandy bridge,embedded,2011,827E,,,,1.5, SmartCache,0,,0,64-bit,16,DDR3 1066/1333,2,21.3,1,Intel® HD Graphics,350,0.8,0,2,32,2,16,32,1,1,1.4,0,0,0,0,0,17,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,96
sandy bridge,embedded,2011,847E,,,,2, SmartCache,0,,0,64-bit,16,DDR3 1066/1333,2,21.3,1,Intel® HD Graphics,350,0.8,0,2,32,2,16,32,2,2,1.1,0,0,0,0,0,17,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,118
ivy bridge,embedded,2013,927UE,,,,1, SmartCache,40,DMI,0,0,16,DDR3/DDR3L 1333/1600,2,25.6,1,Intel® HD Graphics,350,0.9,0,2,22,2,1,22,1,1,1.5,0,0,0,0,0,17,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,101
ivy bridge,mobile,2013,A1018,,,,1, SmartCache,40,DMI,SSE4.1/4.2,64-bit,32,DDR3/L/-RS 1333/1600,2,25.6,0,Intel® HD Graphics,650,1,0,3,22,2,1,22,2,2,2.1,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,86
sandy bridge,mobile,2011,B710,,,,1.5, L3,0,,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1,0,2,32,2,16,32,1,1,1.6,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2012,B720,,,,1.5, L3,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1,0,2,32,2,16,32,1,1,1.7,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2011,B800,,,,2, L3,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1,0,2,32,2,16,32,2,2,1.5,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2011,B810,,,,2, SmartCache,0,,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,0.95,0,2,32,2,16,32,2,2,1.6,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,77
sandy bridge,embedded,2011,B810,,,,2, SmartCache,0,,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,0.95,0,2,32,2,16,32,2,2,1.6,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,77
sandy bridge,embedded,2011,B810E,,,,2, SmartCache,0,,0,64-bit,16,DDR3 1066/1333,2,21.3,1,Intel® HD Graphics,650,1,0,2,32,2,16,32,2,2,1.6,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,77
sandy bridge,mobile,2012,B815,,,,2, L3,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,01.05,0,2,32,2,16,32,2,2,1.6,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2012,B820,,,,2,,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,01.05,0,2,32,2,16,32,2,2,1.7,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2012,B830,,,,2, L3,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,01.05,0,2,32,2,16,32,2,2,1.8,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2011,B840,,,,2, L3,40,DMI,0,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1,0,2,32,2,16,32,2,2,1.9,0,0,0,0,0,35,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2011,B940,,,,2, L3,0,,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1.1,0,2,32,2,1,32,2,2,2,0,0,0,0,0,35,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2011,B950,,,,2, L3,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1.1,0,2,32,2,1,32,2,2,2.1,0,0,0,0,0,35,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2011,B960,,,,2, L3,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1.1,0,2,32,2,1,32,2,2,2.2,0,0,0,0,0,35,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2012,B970,,,,2, L3,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1.15 ,0,2,32,2,1,32,2,2,2.3,0,0,0,0,0,35,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
sandy bridge,mobile,2012,B980,,,,2,,40,DMI,SSE4.x,64-bit,16,DDR3 1066/1333,2,21.3,0,Intel® HD Graphics,650,1.15 ,0,2,32,2,1,32,2,2,2.4,0,0,0,0,0,35,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
silvermont,,2014,C2308,,,,1,,0,,0,0,16,DDR3 1333,1,0,1,0,0,0,0,0,0,2,4,22,2,2,1.25 ,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60
silvermont,,2013,C2338,,,,1,,0,,0,64-bit,16,DDR3/DDR3L 1333,1,0,1,0,0,0,0,0,0,2,8,22,2,2,1.7,2,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60
silvermont,,2013,C2350,,,,1,,0,,0,64-bit,16,DDR3/DDR3L 1333,1,10.7,1,0,0,0,0,0,0,2,4,22,2,2,1.7,2,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,43
silvermont,,2013,C2358,,,,1,,0,,0,64-bit,16,DDR3/DDR3L 1333,1,0,1,0,0,0,0,0,0,2,8,22,2,2,1.7,2,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60
silvermont,,2014,C2508,,,,2,,0,,0,0,32,DDR3 1333,2,0,1,0,0,0,0,0,0,2,8,22,4,4,1.25 ,0,0,0,0,0,9.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,98
silvermont,,2013,C2518,,,,2,,0,,0,64-bit,32,DDR3/DDR3L 1333,2,0,1,0,0,0,0,0,0,2,16,22,4,4,1.7,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,91
silvermont,,2013,C2530,,,,2,,0,,0,64-bit,32,DDR3/DDR3L 1333,2,21.3,1,0,0,0,0,0,0,2,8,22,4,4,1.7,2.4,0,0,0,0,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,70
silvermont,,2013,C2538,,,,2,,0,,0,64-bit,64,DDR3/DDR3L 1600,2,0,1,0,0,0,0,0,0,2,16,22,4,4,2.4,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,104
silvermont,,2013,C2550,,,,2,,0,,0,64-bit,64,DDR3/DDR3L 1600,2,25.6,1,0,0,0,0,0,0,2,16,22,4,4,2.4,2.6,0,0,0,0,14,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,86
silvermont,,2013,C2558,,,,2,,0,,0,64-bit,64,DDR3/DDR3L 1600,2,0,1,0,0,0,0,0,0,2,16,22,4,4,2.4,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,104
silvermont,,2013,C2718,,,,4,,0,,0,64-bit,32,DDR3/DDR3L 1333,2,0,1,0,0,0,0,0,0,2,16,22,8,8,2,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,182
silvermont,,2013,C2730,,,,4,,0,,0,64-bit,32,DDR3/DDR3L 1600,2,25.6,1,0,0,0,0,0,0,2,8,22,8,8,1.7,2.4,0,0,0,0,12,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,150
silvermont,,2013,C2738,,,,4,,0,,0,64-bit,64,DDR3/DDR3L 1600,2,0,1,0,0,0,0,0,0,2,16,22,8,8,2.4,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,208
silvermont,,2013,C2750,,Intel Atom C2750,,4,,0,,0,64-bit,64,DDR3/DDR3L 1600,2,25.6,1,0,0,0,0,0,0,2,16,22,8,8,2.4,2.6,0,0,0,0,20,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,171
silvermont,,2013,C2758,,,,4,,0,,0,64-bit,64,DDR3/DDR3L 1600,2,0,1,0,0,0,0,0,0,2,16,22,8,8,2.4,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,208
broadwell,server,2015,D-1518,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,2.2,2.2,0,0,0,0,35,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,234
broadwell,embedded,2015,D-1518,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,2.2,2.2,0,0,0,0,35,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,234
broadwell,server,2015,D-1520,,,,6,,0,,AVX 2.0,64-bit,128,DDR4,2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,2.2,2.6,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,199
broadwell,server,2015,D-1521,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,2.4,2.7,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,199
broadwell,server,2015,D-1527,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,2.2,2.7,0,0,0,0,35,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,259
broadwell,embedded,2015,D-1527,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,2.2,2.7,0,0,0,0,35,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,259
broadwell,server,2015,D-1528,,,,9,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,6,12,1.9,2.5,0,0,0,0,35,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,389
broadwell,embedded,2015,D-1528,,,,9,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,6,12,1.9,2.5,0,0,0,0,35,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,389
broadwell,server,2016,D-1529,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,26,14,4,8,1.3,1.3,0,0,0,0,20,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
broadwell,embedded,2016,D-1529,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,26,14,4,8,1.3,1.3,0,0,0,0,20,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
broadwell,server,2015,D-1531,,,,9,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,6,12,2.2,2.7,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,348
broadwell,server,2015,D-1537,,,,12,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,8,16,1.7,2.3,0,0,0,0,35,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,571
broadwell,embedded,2015,D-1537,,,,12,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,8,16,1.7,2.3,0,0,0,0,35,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,571
broadwell,server,2016,D-1539,,,,12,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,8,16,1.6,2.2,0,0,0,0,35,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,590
broadwell,embedded,2016,D-1539,,,,12,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,8,16,1.6,2.2,0,0,0,0,35,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,590
broadwell,server,2015,D-1540,,,,12,,0,,AVX 2.0,64-bit,128,DDR4,2,0,1,0,0,0,0,0,0,2.5,32,14,8,16,2,2.6,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,581
broadwell,server,2015,D-1541,,,,12,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,8,16,2.1,2.7,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,581
broadwell,server,2015,D-1548,,,,12,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,8,16,2,2.6,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,675
broadwell,embedded,2015,D-1548,,,,12,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,8,16,2,2.6,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,675
broadwell,server,2016,D-1557,,,,18,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,12,24,1.5,2.1,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,844
broadwell,embedded,2016,D-1557,,,,18,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,12,24,1.5,2.1,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,844
broadwell,server,2016,D-1559,,,,18,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,12,24,1.5,2.1,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,883
broadwell,embedded,2016,D-1559,,,,18,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,12,24,1.5,2.1,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,883
broadwell,server,2016,D-1567,,,,18,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,12,24,2.1,2.7,0,0,0,0,65,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1299
broadwell,embedded,2016,D-1567,,,,18,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,12,24,2.1,2.7,0,0,0,0,65,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1299
broadwell,server,2016,D-1571,,,,24,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,16,32,1.3,2.1,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1222
broadwell,server,2016,D-1577,,,,24,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,16,32,1.3,2.1,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1477
broadwell,embedded,2016,D-1577,,,,24,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,16,32,1.3,2.1,0,0,0,0,45,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1477
broadwell,server,2015,D1507,,,,3,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,2,2,1.2,1.2,0,0,0,0,20,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,103
broadwell,embedded,2015,D1507,,,,3,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,2,2,1.2,1.2,0,0,0,0,20,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,103
broadwell,server,2015,D1508,,,,3,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,2,4,2.2,2.6,0,0,0,0,25,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,129
broadwell,embedded,2015,D1508,,,,3,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,2,4,2.2,2.6,0,0,0,0,25,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,129
broadwell,server,2015,D1509,,,,3,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,2,2,1.5,1.5,0,0,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,156
broadwell,embedded,2015,D1509,,,,3,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,2,2,1.5,1.5,0,0,0,0,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,156
broadwell,server,2015,D1517,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,1.6,2.2,0,0,0,0,25,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,194
broadwell,embedded,2015,D1517,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,1.6,2.2,0,0,0,0,25,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,194
broadwell,server,2016,D1519,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,1.5,2.1,0,0,0,0,25,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,200
broadwell,embedded,2016,D1519,,,,6,,0,,AVX 2.0,64-bit,128,"DDR4, DDR3",2,0,1,0,0,0,0,0,0,2.5,32,14,4,8,1.5,2.1,0,0,0,0,25,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,200
saltwell,desktop,2011,D2500,,,,1, L2,20,DMI,"SSE2, SSE3, SSSE3",64-bit,4,DDR3 800/1066,1,6.4,0,Integrated,400,0,0,2,0,0,4,32,2,2,1.86 ,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42
saltwell,desktop,2012,D2550,,,,1, L2,0,,"SSE2, SSE3, SSSE3",64-bit,4,DDR3 800/1066,1,6.4,0,Integrated,640,0,0,2,0,0,4,32,2,4,1.86 ,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47
saltwell,embedded,2012,D2550,,,,1, L2,0,,"SSE2, SSE3, SSSE3",64-bit,4,DDR3 800/1066,1,6.4,0,Integrated,640,0,0,2,0,0,4,32,2,4,1.86 ,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47
saltwell,desktop,2011,D2700,,,,1, L2,20,DMI,"SSE2, SSE3, SSSE3",64-bit,4,DDR3 800/1066,1,6.4,0,Integrated,640,0,0,2,0,0,4,32,2,4,2.13 ,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
bonnell,desktop,2010,D410,,,,0.512,L2,20,DMI,"SSE2, SSE3, SSSE3",64-bit,4,DDR2 667/800,1,6.4,0,Integrated,0,0,0,0,0,0,0,45,1,2,1.66 ,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43
bonnell,embedded,2010,D410,,,,0.512,L2,20,DMI,"SSE2, SSE3, SSSE3",64-bit,4,DDR2 667/800,1,6.4,0,Integrated,0,0,0,0,0,0,0,45,1,2,1.66 ,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43
